sparcl_id,targetid,ra,dec,wavelength_peak,flux_peak,snr,fwhm_angstrom,spectype,is_airglow,notes
00761ab8-9ccc-11ee-ab5e-525400ad1336,39628520011334920,24.48725186869998,32.012231359173406,7352.800000000362,2.077711820602417,10.461659738710138,3.2000000000007276,GALAXY,False,CANDIDATE
00762e10-9c17-11ee-8ab3-525400ad1336,39633145309431140,242.88305648897563,43.833969587130404,6977.600000000277,3.9796485900878906,9.36076016177474,4.0000000000009095,GALAXY,False,CANDIDATE
00762e10-9c17-11ee-8ab3-525400ad1336,39633145309431140,242.88305648897563,43.833969587130404,6982.400000000278,4.143817901611328,9.680562594941874,4.800000000001091,GALAXY,False,CANDIDATE
00762e10-9c17-11ee-8ab3-525400ad1336,39633145309431140,242.88305648897563,43.833969587130404,9103.20000000036,3.1221492290496826,9.954788549034133,4.0000000000009095,GALAXY,False,CANDIDATE
00762e10-9c17-11ee-8ab3-525400ad1336,39633145309431140,242.88305648897563,43.833969587130404,9286.400000000402,5.360768795013428,13.093055620778697,4.800000000001091,GALAXY,False,CANDIDATE
00762e10-9c17-11ee-8ab3-525400ad1336,39633145309431140,242.88305648897563,43.833969587130404,9376.000000000422,16.45444679260254,17.535008065760735,4.0000000000009095,GALAXY,False,CANDIDATE
00763681-9c3c-11ee-897d-525400ad1336,39627782375871213,219.95851176345428,-0.2340205695583436,6759.200000000227,3.9426193237304688,12.532416672533724,3.2000000000007276,GALAXY,False,CANDIDATE
00763681-9c3c-11ee-897d-525400ad1336,39627782375871213,219.95851176345428,-0.2340205695583436,8859.200000000304,2.774101495742798,12.90754520621226,4.0000000000009095,GALAXY,False,CANDIDATE
0076542a-9bad-11ee-ae75-525400ad1336,39627787744577802,179.85802499079242,0.07123369149764999,7262.400000000342,48.733055114746094,25.123754614844195,3.2000000000007276,GALAXY,False,CANDIDATE
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,4720.800000000255,10.154650688171387,13.830945709812864,3.2000000000007276,GALAXY,False,CANDIDATE
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,6154.40000000009,5.631231784820557,11.272076016661027,4.0000000000009095,GALAXY,False,CANDIDATE
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,6339.200000000132,5.566596984863281,11.649846780151664,3.2000000000007276,GALAXY,False,CANDIDATE
007670c3-9b20-11ee-b0be-525400ad1336,39628226338753480,113.26884125332357,18.56113167216108,8308.80000000018,17.291881561279297,33.90631558019796,3.2000000000007276,GALAXY,False,CANDIDATE
